# case	section	name	row (explicit) or digest (corpus)
fuse_polygon_5	body	F	f66128c3daf6a86b5bef67235c991e9b region region 0 E8dbc8323f395f7f6ac35f61bf5685be9,Ebda8e2c109b416d62fdf7c516adbb17f region
fuse_polygon_5	body	F	fee003888a05a5bf58d36b380c6d3164 edge vertical 0 Ef4566574f2af5f955e58f984ecd691fc,Ef0351d02ed53edc7f46b4cff183fdc9e 0 vertex 1 both
fuse_polygon_5_upper_first	step	0	unchanged 2958f71aa862bed0ba8b2c50803f2850
fuse_polygon_5_upper_first	step	0	unchanged 29606acfb462bed0ba8b2c52cb1719c1
fuse_polygon_5_upper_first	step	0	unchanged 2967de84c062bed0ba8b2c5515ef0b32
fuse_polygon_5_upper_first	step	0	unchanged 296f5239cc62bed0ba8b2c5760c6fca3
fuse_polygon_5_upper_first	step	0	unchanged 2976c5eed862bed0ba8b2c59ab9eee14
fuse_polygon_5_upper_first	step	0	deleted 3b00136ddb55a9c46d2a99a445a2b4f8
fuse_polygon_5_upper_first	step	0	deleted 3b078722e755a9c46d2a99a6907aa669
fuse_polygon_5_upper_first	step	0	deleted 3b0efad7f355a9c46d2a99a8db5297da
fuse_polygon_5_upper_first	step	0	deleted 3b166e8cff55a9c46d2a99ab262a894b
fuse_polygon_5_upper_first	step	0	deleted 3b1de2420b55a9c46d2a99ad71027abc
fuse_polygon_5_upper_first	step	0	deleted 4dc06be6c2e63a0a948e14ee9f971bd9
fuse_polygon_5_upper_first	step	0	unchanged 5d0f439e25213c9bbf5484b970e35688
fuse_polygon_5_upper_first	step	0	unchanged 5d16b75331213c9bbf5484bbbbbb47f9
fuse_polygon_5_upper_first	step	0	unchanged 5d1e2b083d213c9bbf5484be0693396a
fuse_polygon_5_upper_first	step	0	unchanged 5d259ebd49213c9bbf5484c0516b2adb
fuse_polygon_5_upper_first	step	0	unchanged 5d436d9179213c9bbf5484c97ccaf09f
fuse_polygon_5_upper_first	step	0	deleted 6e8f3c5ba50efaabc964e574bc8693b6
fuse_polygon_5_upper_first	step	0	unchanged 749654a4de057d82e5c5cda30eaff6ff
fuse_polygon_5_upper_first	step	0	unchanged 9290183182ada398e599a736fa57aaaa
fuse_polygon_5_upper_first	step	0	unchanged 929eff9b9aada398e599a73b90078d8c
fuse_polygon_5_upper_first	step	0	unchanged 92a67350a6ada398e599a73ddadf7efd
fuse_polygon_5_upper_first	step	0	unchanged 92ade705b2ada398e599a74025b7706e
fuse_polygon_5_upper_first	step	0	unchanged 92b55ababeada398e599a742708f61df
fuse_polygon_5_upper_first	step	0	unchanged 9846d2c673b388de5f77443746c83684
fuse_polygon_5_upper_first	step	0	unchanged d2262d523c9431e21c2717da7b539259
fuse_polygon_5_upper_first	step	0	unchanged d23c8871609431e21c2717e15bdb66ac
fuse_polygon_5_upper_first	step	0	unchanged d243fc266c9431e21c2717e3a6b3581d
fuse_polygon_5_upper_first	step	0	unchanged d24b6fdb789431e21c2717e5f18b498e
fuse_polygon_5_upper_first	step	0	unchanged d252e390849431e21c2717e83c633aff
fuse_polygon_5_upper_first	step	0	deleted dd6e309d585fc4b96e50fd56ed5fbf08
fuse_polygon_5_upper_first	step	0	deleted dd75a452645fc4b96e50fd593837b079
fuse_polygon_5_upper_first	step	0	deleted dd7d1807705fc4b96e50fd5b830fa1ea
fuse_polygon_5_upper_first	step	0	deleted dd848bbc7c5fc4b96e50fd5dcde7935b
fuse_polygon_5_upper_first	step	0	deleted dd9ae6dba05fc4b96e50fd64ae6f67ae
fuse_polygon_5_upper_first	step	0	deleted e2d9157484b8dcbe41f80e8482f718a8
fuse_polygon_5_upper_first	step	0	deleted e2e0892990b8dcbe41f80e86cdcf0a19
fuse_polygon_5_upper_first	step	0	deleted e2e7fcde9cb8dcbe41f80e8918a6fb8a
fuse_polygon_5_upper_first	step	0	deleted e2ef7093a8b8dcbe41f80e8b637eecfb
fuse_polygon_5_upper_first	step	0	deleted e2fe57fdc0b8dcbe41f80e8ff92ecfdd
fuse_polygon_5_upper_first	step	0	deleted effc6946105785ab5e2ccaa7270be668
fuse_polygon_5_upper_first	step	0	deleted f003dcfb1c5785ab5e2ccaa971e3d7d9
fuse_polygon_5_upper_first	step	0	deleted f00b50b0285785ab5e2ccaabbcbbc94a
fuse_polygon_5_upper_first	step	0	deleted f012c465345785ab5e2ccaae0793babb
fuse_polygon_5_upper_first	step	0	deleted f0309339645785ab5e2ccab732f3807f
fuse_polygon_5_upper_first	step	0	merged 8179b05a0ae7f6070d4d5be4275610e8,29b5031acc03c1866d0680f700c54a52 b9850ae2562c97b20bced0272961bc71
fuse_polygon_5_upper_first	step	0	merged 81977f2e3ae7f6070d4d5bed52b5d6ac,29d2d1eefc03c1866d0681002c251016 cc01b866787ecf208b1dd3edbcc110d4
fuse_polygon_5_upper_first	step	0	merged 819ef2e346e7f6070d4d5bef9d8dc81d,29da45a40803c1866d06810276fd0187 e8c7f4c61e65fa1f1a045f95c2c7fa63
fuse_polygon_5_upper_first	step	0	merged 81a6669852e7f6070d4d5bf1e865b98e,29c3ea84e403c1866d0680fb96752d34 a054d5308022308b3ed93e6cd93e5756
fuse_polygon_5_upper_first	step	0	merged 81adda4d5ee7f6070d4d5bf4333daaff,29cb5e39f003c1866d0680fde14d1ea5 ed0441423e4c851bb7eb2e4a7a64562a
fuse_polygon_5_upper_first	step	0	merged bda8e2c109b416d62fdf7c516adbb17f,8dbc8323f395f7f6ac35f61bf5685be9 b0db1b27129f49086bb0043a86315e23
fuse_polygon_5_upper_first	step	0	merged f01ec1e3c953edc7f46b4cf837b8084b,f4400a55ceaf5f955e58f97e0c4ebda9 b6516afe5fca2822fe2b2ca269c13eb7
fuse_polygon_5_upper_first	step	0	merged f0263598d553edc7f46b4cfa828ff9bc,f4654cdf0aaf5f955e58f989828674de 77d6b850f8a931d4ffc6b5b1ba38354e
fuse_polygon_5_upper_first	step	0	merged f02da94de153edc7f46b4cfccd67eb2d,f46cc09416af5f955e58f98bcd5e664f 63183d6063490c64db0ba5595a1e9bae
fuse_polygon_5_upper_first	step	0	merged f0351d02ed53edc7f46b4cff183fdc9e,f4566574f2af5f955e58f984ecd691fc 8593a15e2180dffe0cba9ff45329eb06
fuse_polygon_5_upper_first	step	0	merged f03c90b7f953edc7f46b4d016317ce0f,f45dd929feaf5f955e58f98737ae836d 36ef8683a7a839de9d13b69436e56597
fuse_polygon_5_upper_first	body	F	id 9e9fc2c97a7d123fbe548b8ecc75c57b
fuse_polygon_5_upper_first	body	F	2958f71aa862bed0ba8b2c50803f2850 vertex bottom_vertex 0 P0.v0 0 vertex 0 start
fuse_polygon_5_upper_first	body	F	29606acfb462bed0ba8b2c52cb1719c1 vertex bottom_vertex 0 P0.v1 0 vertex 1 start
fuse_polygon_5_upper_first	body	F	2967de84c062bed0ba8b2c5515ef0b32 vertex bottom_vertex 0 P0.v2 0 vertex 2 start
fuse_polygon_5_upper_first	body	F	296f5239cc62bed0ba8b2c5760c6fca3 vertex bottom_vertex 0 P0.v3 0 vertex 3 start
fuse_polygon_5_upper_first	body	F	2976c5eed862bed0ba8b2c59ab9eee14 vertex bottom_vertex 0 P0.v4 0 vertex 4 start
fuse_polygon_5_upper_first	body	F	36ef8683a7a839de9d13b69436e56597 edge vertical 0 Ef03c90b7f953edc7f46b4d016317ce0f,Ef45dd929feaf5f955e58f98737ae836d 0 vertex 0 both
fuse_polygon_5_upper_first	body	F	5d0f439e25213c9bbf5484b970e35688 edge top_edge 0 P0.s3 0 segment 3 end
fuse_polygon_5_upper_first	body	F	5d16b75331213c9bbf5484bbbbbb47f9 edge top_edge 0 P0.s2 0 segment 2 end
fuse_polygon_5_upper_first	body	F	5d1e2b083d213c9bbf5484be0693396a edge top_edge 0 P0.s1 0 segment 1 end
fuse_polygon_5_upper_first	body	F	5d259ebd49213c9bbf5484c0516b2adb edge top_edge 0 P0.s0 0 segment 0 end
fuse_polygon_5_upper_first	body	F	5d436d9179213c9bbf5484c97ccaf09f edge top_edge 0 P0.s4 0 segment 4 end
fuse_polygon_5_upper_first	body	F	63183d6063490c64db0ba5595a1e9bae edge vertical 0 Ef02da94de153edc7f46b4cfccd67eb2d,Ef46cc09416af5f955e58f98bcd5e664f 0 vertex 2 both
fuse_polygon_5_upper_first	body	F	749654a4de057d82e5c5cda30eaff6ff face start_cap 0 P0.b0 cap start
fuse_polygon_5_upper_first	body	F	77d6b850f8a931d4ffc6b5b1ba38354e edge vertical 0 Ef0263598d553edc7f46b4cfa828ff9bc,Ef4654cdf0aaf5f955e58f989828674de 0 vertex 3 both
fuse_polygon_5_upper_first	body	F	8593a15e2180dffe0cba9ff45329eb06 edge vertical 0 Ef0351d02ed53edc7f46b4cff183fdc9e,Ef4566574f2af5f955e58f984ecd691fc 0 vertex 1 both
fuse_polygon_5_upper_first	body	F	9290183182ada398e599a736fa57aaaa edge bottom_edge 0 P0.s4 0 segment 4 start
fuse_polygon_5_upper_first	body	F	929eff9b9aada398e599a73b90078d8c edge bottom_edge 0 P0.s2 0 segment 2 start
fuse_polygon_5_upper_first	body	F	92a67350a6ada398e599a73ddadf7efd edge bottom_edge 0 P0.s3 0 segment 3 start
fuse_polygon_5_upper_first	body	F	92ade705b2ada398e599a74025b7706e edge bottom_edge 0 P0.s0 0 segment 0 start
fuse_polygon_5_upper_first	body	F	92b55ababeada398e599a742708f61df edge bottom_edge 0 P0.s1 0 segment 1 start
fuse_polygon_5_upper_first	body	F	9846d2c673b388de5f77443746c83684 face end_cap 0 P0.b0 cap end
fuse_polygon_5_upper_first	body	F	a054d5308022308b3ed93e6cd93e5756 face wall 0 E81a6669852e7f6070d4d5bf1e865b98e,E29c3ea84e403c1866d0680fb96752d34 0 segment 2 both
fuse_polygon_5_upper_first	body	F	b0db1b27129f49086bb0043a86315e23 region region 0 Ebda8e2c109b416d62fdf7c516adbb17f,E8dbc8323f395f7f6ac35f61bf5685be9 region
fuse_polygon_5_upper_first	body	F	b6516afe5fca2822fe2b2ca269c13eb7 edge vertical 0 Ef01ec1e3c953edc7f46b4cf837b8084b,Ef4400a55ceaf5f955e58f97e0c4ebda9 0 vertex 4 both
fuse_polygon_5_upper_first	body	F	b9850ae2562c97b20bced0272961bc71 face wall 0 E8179b05a0ae7f6070d4d5be4275610e8,E29b5031acc03c1866d0680f700c54a52 0 segment 4 both
fuse_polygon_5_upper_first	body	F	cc01b866787ecf208b1dd3edbcc110d4 face wall 0 E81977f2e3ae7f6070d4d5bed52b5d6ac,E29d2d1eefc03c1866d0681002c251016 0 segment 0 both
fuse_polygon_5_upper_first	body	F	d2262d523c9431e21c2717da7b539259 vertex top_vertex 0 P0.v4 0 vertex 4 end
fuse_polygon_5_upper_first	body	F	d23c8871609431e21c2717e15bdb66ac vertex top_vertex 0 P0.v1 0 vertex 1 end
fuse_polygon_5_upper_first	body	F	d243fc266c9431e21c2717e3a6b3581d vertex top_vertex 0 P0.v0 0 vertex 0 end
fuse_polygon_5_upper_first	body	F	d24b6fdb789431e21c2717e5f18b498e vertex top_vertex 0 P0.v3 0 vertex 3 end
fuse_polygon_5_upper_first	body	F	d252e390849431e21c2717e83c633aff vertex top_vertex 0 P0.v2 0 vertex 2 end
fuse_polygon_5_upper_first	body	F	e8c7f4c61e65fa1f1a045f95c2c7fa63 face wall 0 E819ef2e346e7f6070d4d5bef9d8dc81d,E29da45a40803c1866d06810276fd0187 0 segment 1 both
fuse_polygon_5_upper_first	body	F	ed0441423e4c851bb7eb2e4a7a64562a face wall 0 E81adda4d5ee7f6070d4d5bf4333daaff,E29cb5e39f003c1866d0680fde14d1ea5 0 segment 3 both
fuse_decreasing	step	0	unchanged 2958f71aa862bed0ba8b2c50803f2850
fuse_decreasing	step	0	unchanged 29606acfb462bed0ba8b2c52cb1719c1
fuse_decreasing	step	0	unchanged 2967de84c062bed0ba8b2c5515ef0b32
fuse_decreasing	step	0	unchanged 296f5239cc62bed0ba8b2c5760c6fca3
fuse_decreasing	step	0	unchanged 2976c5eed862bed0ba8b2c59ab9eee14
fuse_decreasing	step	0	unchanged 297e39a3e462bed0ba8b2c5bf676df85
fuse_decreasing	step	0	unchanged 2985ad58f062bed0ba8b2c5e414ed0f6
fuse_decreasing	step	0	deleted 3b00136ddb55a9c46d2a99a445a2b4f8
fuse_decreasing	step	0	deleted 3b078722e755a9c46d2a99a6907aa669
fuse_decreasing	step	0	deleted 3b0efad7f355a9c46d2a99a8db5297da
fuse_decreasing	step	0	deleted 3b166e8cff55a9c46d2a99ab262a894b
fuse_decreasing	step	0	deleted 3b1de2420b55a9c46d2a99ad71027abc
fuse_decreasing	step	0	deleted 3b2555f71755a9c46d2a99afbbda6c2d
fuse_decreasing	step	0	deleted 3b2cc9ac2355a9c46d2a99b206b25d9e
fuse_decreasing	step	0	deleted 4dc06be6c2e63a0a948e14ee9f971bd9
fuse_decreasing	step	0	unchanged 5d0f439e25213c9bbf5484b970e35688
fuse_decreasing	step	0	unchanged 5d16b75331213c9bbf5484bbbbbb47f9
fuse_decreasing	step	0	unchanged 5d1e2b083d213c9bbf5484be0693396a
fuse_decreasing	step	0	unchanged 5d259ebd49213c9bbf5484c0516b2adb
fuse_decreasing	step	0	unchanged 5d34862761213c9bbf5484c4e71b0dbd
fuse_decreasing	step	0	unchanged 5d3bf9dc6d213c9bbf5484c731f2ff2e
fuse_decreasing	step	0	unchanged 5d436d9179213c9bbf5484c97ccaf09f
fuse_decreasing	step	0	deleted 6e8f3c5ba50efaabc964e574bc8693b6
fuse_decreasing	step	0	unchanged 749654a4de057d82e5c5cda30eaff6ff
fuse_decreasing	step	0	unchanged 928130c76aada398e599a73264a7c7c8
fuse_decreasing	step	0	unchanged 9290183182ada398e599a736fa57aaaa
fuse_decreasing	step	0	unchanged 92978be68eada398e599a739452f9c1b
fuse_decreasing	step	0	unchanged 929eff9b9aada398e599a73b90078d8c
fuse_decreasing	step	0	unchanged 92a67350a6ada398e599a73ddadf7efd
fuse_decreasing	step	0	unchanged 92ade705b2ada398e599a74025b7706e
fuse_decreasing	step	0	unchanged 92b55ababeada398e599a742708f61df
fuse_decreasing	step	0	unchanged 9846d2c673b388de5f77443746c83684
fuse_decreasing	step	0	unchanged d21eb99d309431e21c2717d8307ba0e8
fuse_decreasing	step	0	unchanged d2262d523c9431e21c2717da7b539259
fuse_decreasing	step	0	unchanged d23514bc549431e21c2717df1103753b
fuse_decreasing	step	0	unchanged d23c8871609431e21c2717e15bdb66ac
fuse_decreasing	step	0	unchanged d243fc266c9431e21c2717e3a6b3581d
fuse_decreasing	step	0	unchanged d24b6fdb789431e21c2717e5f18b498e
fuse_decreasing	step	0	unchanged d252e390849431e21c2717e83c633aff
fuse_decreasing	step	0	deleted dd6e309d585fc4b96e50fd56ed5fbf08
fuse_decreasing	step	0	deleted dd75a452645fc4b96e50fd593837b079
fuse_decreasing	step	0	deleted dd7d1807705fc4b96e50fd5b830fa1ea
fuse_decreasing	step	0	deleted dd848bbc7c5fc4b96e50fd5dcde7935b
fuse_decreasing	step	0	deleted dd8bff71885fc4b96e50fd6018bf84cc
fuse_decreasing	step	0	deleted dd9ae6dba05fc4b96e50fd64ae6f67ae
fuse_decreasing	step	0	deleted dda25a90ac5fc4b96e50fd66f947591f
fuse_decreasing	step	0	deleted e2d9157484b8dcbe41f80e8482f718a8
fuse_decreasing	step	0	deleted e2e0892990b8dcbe41f80e86cdcf0a19
fuse_decreasing	step	0	deleted e2e7fcde9cb8dcbe41f80e8918a6fb8a
fuse_decreasing	step	0	deleted e2ef7093a8b8dcbe41f80e8b637eecfb
fuse_decreasing	step	0	deleted e2f6e448b4b8dcbe41f80e8dae56de6c
fuse_decreasing	step	0	deleted e2fe57fdc0b8dcbe41f80e8ff92ecfdd
fuse_decreasing	step	0	deleted e30d3f67d8b8dcbe41f80e948edeb2bf
fuse_decreasing	step	0	deleted effc6946105785ab5e2ccaa7270be668
fuse_decreasing	step	0	deleted f003dcfb1c5785ab5e2ccaa971e3d7d9
fuse_decreasing	step	0	deleted f00b50b0285785ab5e2ccaabbcbbc94a
fuse_decreasing	step	0	deleted f012c465345785ab5e2ccaae0793babb
fuse_decreasing	step	0	deleted f021abcf4c5785ab5e2ccab29d439d9d
fuse_decreasing	step	0	deleted f0291f84585785ab5e2ccab4e81b8f0e
fuse_decreasing	step	0	deleted f0309339645785ab5e2ccab732f3807f
fuse_decreasing	step	0	merged 29a61bb0b403c1866d0680f26b156770,818897c422e7f6070d4d5be8bd05f3ca 5dfa17ad0973b8886fb857fe3f2e0c59
fuse_decreasing	step	0	merged 29b5031acc03c1866d0680f700c54a52,8179b05a0ae7f6070d4d5be4275610e8 c504e0ea7a7565e93de9d1456f1012a1
fuse_decreasing	step	0	merged 29bc76cfd803c1866d0680f94b9d3bc3,8181240f16e7f6070d4d5be6722e0259 0f764f079530d233dbdbf43b55b7a712
fuse_decreasing	step	0	merged 29c3ea84e403c1866d0680fb96752d34,81a6669852e7f6070d4d5bf1e865b98e 307524e4d98d245847ec05b65c36ffe4
fuse_decreasing	step	0	merged 29cb5e39f003c1866d0680fde14d1ea5,81adda4d5ee7f6070d4d5bf4333daaff 085e9e3b3af5c0254d503eafa814895c
fuse_decreasing	step	0	merged 29d2d1eefc03c1866d0681002c251016,81977f2e3ae7f6070d4d5bed52b5d6ac 0c60774b37b11a8946c928f4d08cc192
fuse_decreasing	step	0	merged 29da45a40803c1866d06810276fd0187,819ef2e346e7f6070d4d5bef9d8dc81d 0d7019017c166641a812853f7a89cca3
fuse_decreasing	step	0	merged 8dbc8323f395f7f6ac35f61bf5685be9,bda8e2c109b416d62fdf7c516adbb17f f66128c3daf6a86b5bef67235c991e9b
fuse_decreasing	step	0	merged f43896a0c2af5f955e58f97bc176cc38,f0174e2ebd53edc7f46b4cf5ece016da df9486e242b5e6065ee8bbddda8fed68
fuse_decreasing	step	0	merged f4400a55ceaf5f955e58f97e0c4ebda9,f01ec1e3c953edc7f46b4cf837b8084b 9a64aa57beae2836bbd71568cc307243
fuse_decreasing	step	0	merged f44ef1bfe6af5f955e58f982a1fea08b,f00fda79b153edc7f46b4cf3a2082569 25465462bea926ee167ffcc532ca3a2d
fuse_decreasing	step	0	merged f4566574f2af5f955e58f984ecd691fc,f0351d02ed53edc7f46b4cff183fdc9e fee003888a05a5bf58d36b380c6d3164
fuse_decreasing	step	0	merged f45dd929feaf5f955e58f98737ae836d,f03c90b7f953edc7f46b4d016317ce0f f325ea112c022fbb2a2c5fa8d3bb2337
fuse_decreasing	step	0	merged f4654cdf0aaf5f955e58f989828674de,f0263598d553edc7f46b4cfa828ff9bc f14e09280f8dd973a6785ae5792c19e8
fuse_decreasing	step	0	merged f46cc09416af5f955e58f98bcd5e664f,f02da94de153edc7f46b4cfccd67eb2d 13590249c5262137282282b73951d6b8
fuse_decreasing	body	F	id 971d9e9d014fed3a32eb85eb461cc839
fuse_decreasing	body	F	085e9e3b3af5c0254d503eafa814895c face wall 0 E29cb5e39f003c1866d0680fde14d1ea5,E81adda4d5ee7f6070d4d5bf4333daaff 0 segment 3 both
fuse_decreasing	body	F	0c60774b37b11a8946c928f4d08cc192 face wall 0 E29d2d1eefc03c1866d0681002c251016,E81977f2e3ae7f6070d4d5bed52b5d6ac 0 segment 0 both
fuse_decreasing	body	F	0d7019017c166641a812853f7a89cca3 face wall 0 E29da45a40803c1866d06810276fd0187,E819ef2e346e7f6070d4d5bef9d8dc81d 0 segment 1 both
fuse_decreasing	body	F	0f764f079530d233dbdbf43b55b7a712 face wall 0 E29bc76cfd803c1866d0680f94b9d3bc3,E8181240f16e7f6070d4d5be6722e0259 0 segment 5 both
fuse_decreasing	body	F	13590249c5262137282282b73951d6b8 edge vertical 0 Ef46cc09416af5f955e58f98bcd5e664f,Ef02da94de153edc7f46b4cfccd67eb2d 0 vertex 2 both
fuse_decreasing	body	F	25465462bea926ee167ffcc532ca3a2d edge vertical 0 Ef44ef1bfe6af5f955e58f982a1fea08b,Ef00fda79b153edc7f46b4cf3a2082569 0 vertex 6 both
fuse_decreasing	body	F	2958f71aa862bed0ba8b2c50803f2850 vertex bottom_vertex 0 P0.v0 0 vertex 0 start
fuse_decreasing	body	F	29606acfb462bed0ba8b2c52cb1719c1 vertex bottom_vertex 0 P0.v1 0 vertex 1 start
fuse_decreasing	body	F	2967de84c062bed0ba8b2c5515ef0b32 vertex bottom_vertex 0 P0.v2 0 vertex 2 start
fuse_decreasing	body	F	296f5239cc62bed0ba8b2c5760c6fca3 vertex bottom_vertex 0 P0.v3 0 vertex 3 start
fuse_decreasing	body	F	2976c5eed862bed0ba8b2c59ab9eee14 vertex bottom_vertex 0 P0.v4 0 vertex 4 start
fuse_decreasing	body	F	297e39a3e462bed0ba8b2c5bf676df85 vertex bottom_vertex 0 P0.v5 0 vertex 5 start
fuse_decreasing	body	F	2985ad58f062bed0ba8b2c5e414ed0f6 vertex bottom_vertex 0 P0.v6 0 vertex 6 start
fuse_decreasing	body	F	307524e4d98d245847ec05b65c36ffe4 face wall 0 E29c3ea84e403c1866d0680fb96752d34,E81a6669852e7f6070d4d5bf1e865b98e 0 segment 2 both
fuse_decreasing	body	F	5d0f439e25213c9bbf5484b970e35688 edge top_edge 0 P0.s3 0 segment 3 end
fuse_decreasing	body	F	5d16b75331213c9bbf5484bbbbbb47f9 edge top_edge 0 P0.s2 0 segment 2 end
fuse_decreasing	body	F	5d1e2b083d213c9bbf5484be0693396a edge top_edge 0 P0.s1 0 segment 1 end
fuse_decreasing	body	F	5d259ebd49213c9bbf5484c0516b2adb edge top_edge 0 P0.s0 0 segment 0 end
fuse_decreasing	body	F	5d34862761213c9bbf5484c4e71b0dbd edge top_edge 0 P0.s6 0 segment 6 end
fuse_decreasing	body	F	5d3bf9dc6d213c9bbf5484c731f2ff2e edge top_edge 0 P0.s5 0 segment 5 end
fuse_decreasing	body	F	5d436d9179213c9bbf5484c97ccaf09f edge top_edge 0 P0.s4 0 segment 4 end
fuse_decreasing	body	F	5dfa17ad0973b8886fb857fe3f2e0c59 face wall 0 E29a61bb0b403c1866d0680f26b156770,E818897c422e7f6070d4d5be8bd05f3ca 0 segment 6 both
fuse_decreasing	body	F	749654a4de057d82e5c5cda30eaff6ff face start_cap 0 P0.b0 cap start
fuse_decreasing	body	F	928130c76aada398e599a73264a7c7c8 edge bottom_edge 0 P0.s6 0 segment 6 start
fuse_decreasing	body	F	9290183182ada398e599a736fa57aaaa edge bottom_edge 0 P0.s4 0 segment 4 start
fuse_decreasing	body	F	92978be68eada398e599a739452f9c1b edge bottom_edge 0 P0.s5 0 segment 5 start
fuse_decreasing	body	F	929eff9b9aada398e599a73b90078d8c edge bottom_edge 0 P0.s2 0 segment 2 start
fuse_decreasing	body	F	92a67350a6ada398e599a73ddadf7efd edge bottom_edge 0 P0.s3 0 segment 3 start
fuse_decreasing	body	F	92ade705b2ada398e599a74025b7706e edge bottom_edge 0 P0.s0 0 segment 0 start
fuse_decreasing	body	F	92b55ababeada398e599a742708f61df edge bottom_edge 0 P0.s1 0 segment 1 start
fuse_decreasing	body	F	9846d2c673b388de5f77443746c83684 face end_cap 0 P0.b0 cap end
fuse_decreasing	body	F	9a64aa57beae2836bbd71568cc307243 edge vertical 0 Ef4400a55ceaf5f955e58f97e0c4ebda9,Ef01ec1e3c953edc7f46b4cf837b8084b 0 vertex 4 both
fuse_decreasing	body	F	c504e0ea7a7565e93de9d1456f1012a1 face wall 0 E29b5031acc03c1866d0680f700c54a52,E8179b05a0ae7f6070d4d5be4275610e8 0 segment 4 both
fuse_decreasing	body	F	d21eb99d309431e21c2717d8307ba0e8 vertex top_vertex 0 P0.v5 0 vertex 5 end
fuse_decreasing	body	F	d2262d523c9431e21c2717da7b539259 vertex top_vertex 0 P0.v4 0 vertex 4 end
fuse_decreasing	body	F	d23514bc549431e21c2717df1103753b vertex top_vertex 0 P0.v6 0 vertex 6 end
fuse_decreasing	body	F	d23c8871609431e21c2717e15bdb66ac vertex top_vertex 0 P0.v1 0 vertex 1 end
fuse_decreasing	body	F	d243fc266c9431e21c2717e3a6b3581d vertex top_vertex 0 P0.v0 0 vertex 0 end
fuse_decreasing	body	F	d24b6fdb789431e21c2717e5f18b498e vertex top_vertex 0 P0.v3 0 vertex 3 end
fuse_decreasing	body	F	d252e390849431e21c2717e83c633aff vertex top_vertex 0 P0.v2 0 vertex 2 end
fuse_decreasing	body	F	df9486e242b5e6065ee8bbddda8fed68 edge vertical 0 Ef43896a0c2af5f955e58f97bc176cc38,Ef0174e2ebd53edc7f46b4cf5ece016da 0 vertex 5 both
fuse_decreasing	body	F	f14e09280f8dd973a6785ae5792c19e8 edge vertical 0 Ef4654cdf0aaf5f955e58f989828674de,Ef0263598d553edc7f46b4cfa828ff9bc 0 vertex 3 both
fuse_decreasing	body	F	f325ea112c022fbb2a2c5fa8d3bb2337 edge vertical 0 Ef45dd929feaf5f955e58f98737ae836d,Ef03c90b7f953edc7f46b4d016317ce0f 0 vertex 0 both
fuse_decreasing	body	F	f66128c3daf6a86b5bef67235c991e9b region region 0 E8dbc8323f395f7f6ac35f61bf5685be9,Ebda8e2c109b416d62fdf7c516adbb17f region
fuse_decreasing	body	F	fee003888a05a5bf58d36b380c6d3164 edge vertical 0 Ef4566574f2af5f955e58f984ecd691fc,Ef0351d02ed53edc7f46b4cff183fdc9e 0 vertex 1 both
fuse_circle	step	0	deleted 3b00136ddb55a9c46d2a99a445a2b4f8
fuse_circle	step	0	deleted 4dc06be6c2e63a0a948e14ee9f971bd9
fuse_circle	step	0	unchanged 5d259ebd49213c9bbf5484c0516b2adb
fuse_circle	step	0	deleted 6e8f3c5ba50efaabc964e574bc8693b6
fuse_circle	step	0	unchanged 749654a4de057d82e5c5cda30eaff6ff
fuse_circle	step	0	unchanged 92ade705b2ada398e599a74025b7706e
fuse_circle	step	0	unchanged 9846d2c673b388de5f77443746c83684
fuse_circle	step	0	deleted e2e0892990b8dcbe41f80e86cdcf0a19
fuse_circle	step	0	merged 29d2d1eefc03c1866d0681002c251016,81977f2e3ae7f6070d4d5bed52b5d6ac 0c60774b37b11a8946c928f4d08cc192
fuse_circle	step	0	merged 8dbc8323f395f7f6ac35f61bf5685be9,bda8e2c109b416d62fdf7c516adbb17f f66128c3daf6a86b5bef67235c991e9b
fuse_circle	body	F	id 971d9e9d014fed3a32eb85eb461cc839
fuse_circle	body	F	0c60774b37b11a8946c928f4d08cc192 face wall 0 E29d2d1eefc03c1866d0681002c251016,E81977f2e3ae7f6070d4d5bed52b5d6ac 0 segment 0 both
fuse_circle	body	F	5d259ebd49213c9bbf5484c0516b2adb edge top_edge 0 P0.s0 0 segment 0 end
fuse_circle	body	F	749654a4de057d82e5c5cda30eaff6ff face start_cap 0 P0.b0 cap start
fuse_circle	body	F	92ade705b2ada398e599a74025b7706e edge bottom_edge 0 P0.s0 0 segment 0 start
fuse_circle	body	F	9846d2c673b388de5f77443746c83684 face end_cap 0 P0.b0 cap end
fuse_circle	body	F	f66128c3daf6a86b5bef67235c991e9b region region 0 E8dbc8323f395f7f6ac35f61bf5685be9,Ebda8e2c109b416d62fdf7c516adbb17f region
fuse_holes_3_labelled	step	0	deleted 006e02a0701dc1778d5e0d579c7d22d6
fuse_holes_3_labelled	step	0	unchanged 05c0d126116a2824bb7feb5db7055660
fuse_holes_3_labelled	step	0	unchanged 06f52aa2436a292b71b7a7b3087f5d2c
fuse_holes_3_labelled	step	0	unchanged 07357b2fd86a2aab1a2853a41691510e
fuse_holes_3_labelled	step	0	deleted 0d1e62d69e1dc085dc2b9f055912eb8e
fuse_holes_3_labelled	step	0	unchanged 0db4ee965c770ec10c577f1b5323e545
fuse_holes_3_labelled	step	0	deleted 0e6af3b2578bb40c0d32b5f97765f1a2
