# case	section	name	row (explicit) or digest
attributes_split_polygon_3	digest	1374	e7422f271ced870541a72f5384c3b4a1
attributes_fuse_polygon_5_upper_first	step	2	outcome 27 5d436d9179213c9bbf5484c97ccaf09f 5d436d9179213c9bbf5484c97ccaf09f kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 27 6e8f3c5ba50efaabc964e574bc8693b6 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 27 819ef2e346e7f6070d4d5bef9d8dc81d - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 27 81adda4d5ee7f6070d4d5bf4333daaff - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 27 9290183182ada398e599a736fa57aaaa 9290183182ada398e599a736fa57aaaa kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 27 929eff9b9aada398e599a73b90078d8c 929eff9b9aada398e599a73b90078d8c kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 27 92ade705b2ada398e599a74025b7706e 92ade705b2ada398e599a74025b7706e kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 27 bda8e2c109b416d62fdf7c516adbb17f - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 27 d23c8871609431e21c2717e15bdb66ac d23c8871609431e21c2717e15bdb66ac kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 27 d24b6fdb789431e21c2717e5f18b498e d24b6fdb789431e21c2717e5f18b498e kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 27 f4566574f2af5f955e58f984ecd691fc - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 27 f4654cdf0aaf5f955e58f989828674de - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 28 29b5031acc03c1866d0680f700c54a52 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 28 29c3ea84e403c1866d0680fb96752d34 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 28 29d2d1eefc03c1866d0681002c251016 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 28 3b00136ddb55a9c46d2a99a445a2b4f8 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 28 3b0efad7f355a9c46d2a99a8db5297da - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 28 3b1de2420b55a9c46d2a99ad71027abc - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 28 749654a4de057d82e5c5cda30eaff6ff 749654a4de057d82e5c5cda30eaff6ff kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 28 9846d2c673b388de5f77443746c83684 9846d2c673b388de5f77443746c83684 kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 28 dd75a452645fc4b96e50fd593837b079 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 28 dd848bbc7c5fc4b96e50fd5dcde7935b - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 28 e2d9157484b8dcbe41f80e8482f718a8 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 28 e2e7fcde9cb8dcbe41f80e8918a6fb8a - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 28 f003dcfb1c5785ab5e2ccaa971e3d7d9 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 28 f012c465345785ab5e2ccaae0793babb - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 28 f0263598d553edc7f46b4cfa828ff9bc - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 28 f0309339645785ab5e2ccab732f3807f - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 28 f0351d02ed53edc7f46b4cff183fdc9e - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 29 2958f71aa862bed0ba8b2c50803f2850 2958f71aa862bed0ba8b2c50803f2850 kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 29 2967de84c062bed0ba8b2c5515ef0b32 2967de84c062bed0ba8b2c5515ef0b32 kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 29 2976c5eed862bed0ba8b2c59ab9eee14 2976c5eed862bed0ba8b2c59ab9eee14 kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 29 4dc06be6c2e63a0a948e14ee9f971bd9 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 29 5d0f439e25213c9bbf5484b970e35688 5d0f439e25213c9bbf5484b970e35688 kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 29 5d1e2b083d213c9bbf5484be0693396a 5d1e2b083d213c9bbf5484be0693396a kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 29 8179b05a0ae7f6070d4d5be4275610e8 - conflict
attributes_fuse_polygon_5_upper_first	step	2	outcome 29 81977f2e3ae7f6070d4d5bed52b5d6ac - conflict
attributes_fuse_polygon_5_upper_first	step	2	outcome 29 81a6669852e7f6070d4d5bf1e865b98e - conflict
attributes_fuse_polygon_5_upper_first	step	2	outcome 29 92a67350a6ada398e599a73ddadf7efd 92a67350a6ada398e599a73ddadf7efd kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 29 92b55ababeada398e599a742708f61df 92b55ababeada398e599a742708f61df kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 29 d2262d523c9431e21c2717da7b539259 d2262d523c9431e21c2717da7b539259 kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 29 d243fc266c9431e21c2717e3a6b3581d d243fc266c9431e21c2717e3a6b3581d kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 29 d252e390849431e21c2717e83c633aff d252e390849431e21c2717e83c633aff kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 29 f4400a55ceaf5f955e58f97e0c4ebda9 - conflict
attributes_fuse_polygon_5_upper_first	step	2	outcome 29 f45dd929feaf5f955e58f98737ae836d - conflict
attributes_fuse_polygon_5_upper_first	step	2	outcome 29 f46cc09416af5f955e58f98bcd5e664f - conflict
attributes_fuse_polygon_5_upper_first	step	2	outcome 30 29cb5e39f003c1866d0680fde14d1ea5 - conflict
attributes_fuse_polygon_5_upper_first	step	2	outcome 30 29da45a40803c1866d06810276fd0187 - conflict
attributes_fuse_polygon_5_upper_first	step	2	outcome 30 3b078722e755a9c46d2a99a6907aa669 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 30 3b166e8cff55a9c46d2a99ab262a894b - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 30 8dbc8323f395f7f6ac35f61bf5685be9 - conflict
attributes_fuse_polygon_5_upper_first	step	2	outcome 30 dd6e309d585fc4b96e50fd56ed5fbf08 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 30 dd7d1807705fc4b96e50fd5b830fa1ea - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 30 dd9ae6dba05fc4b96e50fd64ae6f67ae - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 30 e2e0892990b8dcbe41f80e86cdcf0a19 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 30 e2ef7093a8b8dcbe41f80e8b637eecfb - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 30 e2fe57fdc0b8dcbe41f80e8ff92ecfdd - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 30 effc6946105785ab5e2ccaa7270be668 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 30 f00b50b0285785ab5e2ccaabbcbbc94a - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 30 f01ec1e3c953edc7f46b4cf837b8084b - conflict
attributes_fuse_polygon_5_upper_first	step	2	outcome 30 f02da94de153edc7f46b4cfccd67eb2d - conflict
attributes_fuse_polygon_5_upper_first	step	2	outcome 30 f03c90b7f953edc7f46b4d016317ce0f - conflict
attributes_fuse_polygon_5_upper_first	step	2	outcome 31 29606acfb462bed0ba8b2c52cb1719c1 29606acfb462bed0ba8b2c52cb1719c1 kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 31 296f5239cc62bed0ba8b2c5760c6fca3 296f5239cc62bed0ba8b2c5760c6fca3 kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 31 5d16b75331213c9bbf5484bbbbbb47f9 5d16b75331213c9bbf5484bbbbbb47f9 kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 31 5d259ebd49213c9bbf5484c0516b2adb 5d259ebd49213c9bbf5484c0516b2adb kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 31 5d436d9179213c9bbf5484c97ccaf09f 5d436d9179213c9bbf5484c97ccaf09f kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 31 6e8f3c5ba50efaabc964e574bc8693b6 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 31 819ef2e346e7f6070d4d5bef9d8dc81d - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 31 81adda4d5ee7f6070d4d5bf4333daaff - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 31 9290183182ada398e599a736fa57aaaa 9290183182ada398e599a736fa57aaaa kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 31 929eff9b9aada398e599a73b90078d8c 929eff9b9aada398e599a73b90078d8c kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 31 92ade705b2ada398e599a74025b7706e 92ade705b2ada398e599a74025b7706e kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 31 bda8e2c109b416d62fdf7c516adbb17f - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 31 d23c8871609431e21c2717e15bdb66ac d23c8871609431e21c2717e15bdb66ac kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 31 d24b6fdb789431e21c2717e5f18b498e d24b6fdb789431e21c2717e5f18b498e kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 31 f4566574f2af5f955e58f984ecd691fc - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 31 f4654cdf0aaf5f955e58f989828674de - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 32 29b5031acc03c1866d0680f700c54a52 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 32 29c3ea84e403c1866d0680fb96752d34 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 32 29d2d1eefc03c1866d0681002c251016 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 32 3b00136ddb55a9c46d2a99a445a2b4f8 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 32 3b0efad7f355a9c46d2a99a8db5297da - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 32 3b1de2420b55a9c46d2a99ad71027abc - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 32 749654a4de057d82e5c5cda30eaff6ff 749654a4de057d82e5c5cda30eaff6ff kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 32 9846d2c673b388de5f77443746c83684 9846d2c673b388de5f77443746c83684 kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 32 dd75a452645fc4b96e50fd593837b079 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 32 dd848bbc7c5fc4b96e50fd5dcde7935b - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 32 e2d9157484b8dcbe41f80e8482f718a8 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 32 e2e7fcde9cb8dcbe41f80e8918a6fb8a - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 32 f003dcfb1c5785ab5e2ccaa971e3d7d9 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 32 f012c465345785ab5e2ccaae0793babb - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 32 f0263598d553edc7f46b4cfa828ff9bc - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 32 f0309339645785ab5e2ccab732f3807f - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 32 f0351d02ed53edc7f46b4cff183fdc9e - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 41 2958f71aa862bed0ba8b2c50803f2850 2958f71aa862bed0ba8b2c50803f2850 kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 41 2967de84c062bed0ba8b2c5515ef0b32 2967de84c062bed0ba8b2c5515ef0b32 kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 41 2976c5eed862bed0ba8b2c59ab9eee14 2976c5eed862bed0ba8b2c59ab9eee14 kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 41 4dc06be6c2e63a0a948e14ee9f971bd9 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 41 5d0f439e25213c9bbf5484b970e35688 5d0f439e25213c9bbf5484b970e35688 kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 41 5d1e2b083d213c9bbf5484be0693396a 5d1e2b083d213c9bbf5484be0693396a kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 41 8179b05a0ae7f6070d4d5be4275610e8 - conflict
attributes_fuse_polygon_5_upper_first	step	2	outcome 41 81977f2e3ae7f6070d4d5bed52b5d6ac - conflict
attributes_fuse_polygon_5_upper_first	step	2	outcome 41 81a6669852e7f6070d4d5bf1e865b98e - conflict
attributes_fuse_polygon_5_upper_first	step	2	outcome 41 92a67350a6ada398e599a73ddadf7efd 92a67350a6ada398e599a73ddadf7efd kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 41 92b55ababeada398e599a742708f61df 92b55ababeada398e599a742708f61df kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 41 d2262d523c9431e21c2717da7b539259 d2262d523c9431e21c2717da7b539259 kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 41 d243fc266c9431e21c2717e3a6b3581d d243fc266c9431e21c2717e3a6b3581d kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 41 d252e390849431e21c2717e83c633aff d252e390849431e21c2717e83c633aff kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 41 f4400a55ceaf5f955e58f97e0c4ebda9 - conflict
attributes_fuse_polygon_5_upper_first	step	2	outcome 41 f45dd929feaf5f955e58f98737ae836d - conflict
attributes_fuse_polygon_5_upper_first	step	2	outcome 41 f46cc09416af5f955e58f98bcd5e664f - conflict
attributes_fuse_polygon_5_upper_first	step	2	outcome 42 29cb5e39f003c1866d0680fde14d1ea5 - conflict
attributes_fuse_polygon_5_upper_first	step	2	outcome 42 29da45a40803c1866d06810276fd0187 - conflict
attributes_fuse_polygon_5_upper_first	step	2	outcome 42 3b078722e755a9c46d2a99a6907aa669 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 42 3b166e8cff55a9c46d2a99ab262a894b - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 42 8dbc8323f395f7f6ac35f61bf5685be9 - conflict
attributes_fuse_polygon_5_upper_first	step	2	outcome 42 dd6e309d585fc4b96e50fd56ed5fbf08 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 42 dd7d1807705fc4b96e50fd5b830fa1ea - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 42 dd9ae6dba05fc4b96e50fd64ae6f67ae - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 42 e2e0892990b8dcbe41f80e86cdcf0a19 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 42 e2ef7093a8b8dcbe41f80e8b637eecfb - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 42 e2fe57fdc0b8dcbe41f80e8ff92ecfdd - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 42 effc6946105785ab5e2ccaa7270be668 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 42 f00b50b0285785ab5e2ccaabbcbbc94a - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 42 f01ec1e3c953edc7f46b4cf837b8084b - conflict
attributes_fuse_polygon_5_upper_first	step	2	outcome 42 f02da94de153edc7f46b4cfccd67eb2d - conflict
attributes_fuse_polygon_5_upper_first	step	2	outcome 42 f03c90b7f953edc7f46b4d016317ce0f - conflict
attributes_fuse_polygon_5_upper_first	step	2	outcome 43 29606acfb462bed0ba8b2c52cb1719c1 29606acfb462bed0ba8b2c52cb1719c1 kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 43 296f5239cc62bed0ba8b2c5760c6fca3 296f5239cc62bed0ba8b2c5760c6fca3 kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 43 5d16b75331213c9bbf5484bbbbbb47f9 5d16b75331213c9bbf5484bbbbbb47f9 kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 43 5d259ebd49213c9bbf5484c0516b2adb 5d259ebd49213c9bbf5484c0516b2adb kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 43 5d436d9179213c9bbf5484c97ccaf09f 5d436d9179213c9bbf5484c97ccaf09f kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 43 6e8f3c5ba50efaabc964e574bc8693b6 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 43 819ef2e346e7f6070d4d5bef9d8dc81d - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 43 81adda4d5ee7f6070d4d5bf4333daaff - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 43 9290183182ada398e599a736fa57aaaa 9290183182ada398e599a736fa57aaaa kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 43 929eff9b9aada398e599a73b90078d8c 929eff9b9aada398e599a73b90078d8c kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 43 92ade705b2ada398e599a74025b7706e 92ade705b2ada398e599a74025b7706e kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 43 bda8e2c109b416d62fdf7c516adbb17f - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 43 d23c8871609431e21c2717e15bdb66ac d23c8871609431e21c2717e15bdb66ac kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 43 d24b6fdb789431e21c2717e5f18b498e d24b6fdb789431e21c2717e5f18b498e kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 43 f4566574f2af5f955e58f984ecd691fc - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 43 f4654cdf0aaf5f955e58f989828674de - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 44 29b5031acc03c1866d0680f700c54a52 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 44 29c3ea84e403c1866d0680fb96752d34 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 44 29d2d1eefc03c1866d0681002c251016 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 44 3b00136ddb55a9c46d2a99a445a2b4f8 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 44 3b0efad7f355a9c46d2a99a8db5297da - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 44 3b1de2420b55a9c46d2a99ad71027abc - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 44 749654a4de057d82e5c5cda30eaff6ff 749654a4de057d82e5c5cda30eaff6ff kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 44 9846d2c673b388de5f77443746c83684 9846d2c673b388de5f77443746c83684 kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 44 dd75a452645fc4b96e50fd593837b079 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 44 dd848bbc7c5fc4b96e50fd5dcde7935b - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 44 e2d9157484b8dcbe41f80e8482f718a8 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 44 e2e7fcde9cb8dcbe41f80e8918a6fb8a - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 44 f003dcfb1c5785ab5e2ccaa971e3d7d9 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 44 f012c465345785ab5e2ccaae0793babb - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 44 f0263598d553edc7f46b4cfa828ff9bc - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 44 f0309339645785ab5e2ccab732f3807f - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 44 f0351d02ed53edc7f46b4cff183fdc9e - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 45 2958f71aa862bed0ba8b2c50803f2850 2958f71aa862bed0ba8b2c50803f2850 kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 45 2967de84c062bed0ba8b2c5515ef0b32 2967de84c062bed0ba8b2c5515ef0b32 kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 45 2976c5eed862bed0ba8b2c59ab9eee14 2976c5eed862bed0ba8b2c59ab9eee14 kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 45 4dc06be6c2e63a0a948e14ee9f971bd9 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 45 5d0f439e25213c9bbf5484b970e35688 5d0f439e25213c9bbf5484b970e35688 kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 45 5d1e2b083d213c9bbf5484be0693396a 5d1e2b083d213c9bbf5484be0693396a kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 45 8179b05a0ae7f6070d4d5be4275610e8 - conflict
attributes_fuse_polygon_5_upper_first	step	2	outcome 45 81977f2e3ae7f6070d4d5bed52b5d6ac - conflict
attributes_fuse_polygon_5_upper_first	step	2	outcome 45 81a6669852e7f6070d4d5bf1e865b98e - conflict
attributes_fuse_polygon_5_upper_first	step	2	outcome 45 92a67350a6ada398e599a73ddadf7efd 92a67350a6ada398e599a73ddadf7efd kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 45 92b55ababeada398e599a742708f61df 92b55ababeada398e599a742708f61df kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 45 d2262d523c9431e21c2717da7b539259 d2262d523c9431e21c2717da7b539259 kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 45 d243fc266c9431e21c2717e3a6b3581d d243fc266c9431e21c2717e3a6b3581d kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 45 d252e390849431e21c2717e83c633aff d252e390849431e21c2717e83c633aff kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 45 f4400a55ceaf5f955e58f97e0c4ebda9 - conflict
attributes_fuse_polygon_5_upper_first	step	2	outcome 45 f45dd929feaf5f955e58f98737ae836d - conflict
attributes_fuse_polygon_5_upper_first	step	2	outcome 45 f46cc09416af5f955e58f98bcd5e664f - conflict
attributes_fuse_polygon_5_upper_first	step	2	outcome 46 29cb5e39f003c1866d0680fde14d1ea5 - conflict
attributes_fuse_polygon_5_upper_first	step	2	outcome 46 29da45a40803c1866d06810276fd0187 - conflict
attributes_fuse_polygon_5_upper_first	step	2	outcome 46 3b078722e755a9c46d2a99a6907aa669 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 46 3b166e8cff55a9c46d2a99ab262a894b - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 46 8dbc8323f395f7f6ac35f61bf5685be9 - conflict
attributes_fuse_polygon_5_upper_first	step	2	outcome 46 dd6e309d585fc4b96e50fd56ed5fbf08 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 46 dd7d1807705fc4b96e50fd5b830fa1ea - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 46 dd9ae6dba05fc4b96e50fd64ae6f67ae - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 46 e2e0892990b8dcbe41f80e86cdcf0a19 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 46 e2ef7093a8b8dcbe41f80e8b637eecfb - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 46 e2fe57fdc0b8dcbe41f80e8ff92ecfdd - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 46 effc6946105785ab5e2ccaa7270be668 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 46 f00b50b0285785ab5e2ccaabbcbbc94a - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 46 f01ec1e3c953edc7f46b4cf837b8084b - conflict
attributes_fuse_polygon_5_upper_first	step	2	outcome 46 f02da94de153edc7f46b4cfccd67eb2d - conflict
attributes_fuse_polygon_5_upper_first	step	2	outcome 46 f03c90b7f953edc7f46b4d016317ce0f - conflict
attributes_fuse_polygon_5_upper_first	step	2	outcome 47 29606acfb462bed0ba8b2c52cb1719c1 29606acfb462bed0ba8b2c52cb1719c1 kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 47 296f5239cc62bed0ba8b2c5760c6fca3 296f5239cc62bed0ba8b2c5760c6fca3 kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 47 5d16b75331213c9bbf5484bbbbbb47f9 5d16b75331213c9bbf5484bbbbbb47f9 kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 47 5d259ebd49213c9bbf5484c0516b2adb 5d259ebd49213c9bbf5484c0516b2adb kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 47 5d436d9179213c9bbf5484c97ccaf09f 5d436d9179213c9bbf5484c97ccaf09f kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 47 6e8f3c5ba50efaabc964e574bc8693b6 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 47 819ef2e346e7f6070d4d5bef9d8dc81d - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 47 81adda4d5ee7f6070d4d5bf4333daaff - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 47 9290183182ada398e599a736fa57aaaa 9290183182ada398e599a736fa57aaaa kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 47 929eff9b9aada398e599a73b90078d8c 929eff9b9aada398e599a73b90078d8c kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 47 92ade705b2ada398e599a74025b7706e 92ade705b2ada398e599a74025b7706e kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 47 bda8e2c109b416d62fdf7c516adbb17f - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 47 d23c8871609431e21c2717e15bdb66ac d23c8871609431e21c2717e15bdb66ac kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 47 d24b6fdb789431e21c2717e5f18b498e d24b6fdb789431e21c2717e5f18b498e kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 47 f4566574f2af5f955e58f984ecd691fc - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 47 f4654cdf0aaf5f955e58f989828674de - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 48 29b5031acc03c1866d0680f700c54a52 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 48 29c3ea84e403c1866d0680fb96752d34 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 48 29d2d1eefc03c1866d0681002c251016 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 48 3b00136ddb55a9c46d2a99a445a2b4f8 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 48 3b0efad7f355a9c46d2a99a8db5297da - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 48 3b1de2420b55a9c46d2a99ad71027abc - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 48 749654a4de057d82e5c5cda30eaff6ff 749654a4de057d82e5c5cda30eaff6ff kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 48 9846d2c673b388de5f77443746c83684 9846d2c673b388de5f77443746c83684 kept
attributes_fuse_polygon_5_upper_first	step	2	outcome 48 dd75a452645fc4b96e50fd593837b079 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 48 dd848bbc7c5fc4b96e50fd5dcde7935b - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 48 e2d9157484b8dcbe41f80e8482f718a8 - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 48 e2e7fcde9cb8dcbe41f80e8918a6fb8a - dropped
attributes_fuse_polygon_5_upper_first	step	2	outcome 48 f003dcfb1c5785ab5e2ccaa971e3d7d9 - dropped
